match_id,date,event_time,tournament,surface,round,playerA,playerB,oddsA,oddsB,status,score,live_game,winner_side,playerA_raw,playerB_raw,tournament_raw,playerA_logo_url,playerB_logo_url,n_books
12127991,2026-05-18,15:05,Geneva,Clay,ATP Geneva - 1/16-finals,S. Tsitsipas,G. Mpetshi Perricard,1.4,2.9450000000000003,Finished,2 - 0,-,First Player,S. Tsitsipas,G. Mpetshi Perricard,Geneva,https://api.api-tennis.com/logo-tennis/1906_s-tsitsipas.jpg,https://api.api-tennis.com/logo-tennis/9222_g-mpetshi-perricard.jpg,10
12128257,2026-05-18,12:40,Geneva,Clay,ATP Geneva - 1/16-finals,V. Royer,F. Comesana,2.62,1.5,Finished,1 - 2,-,Second Player,V. Royer,F. Comesana,Geneva,https://api.api-tennis.com/logo-tennis/954_v-royer.jpg,https://api.api-tennis.com/logo-tennis/2084_f-comesana.jpg,11
12128047,2026-05-18,12:10,Hamburg,Clay,ATP Hamburg - 1/16-finals,A. Davidovich Fokina,C. Moutet,1.5,2.6,Finished,2 - 0,-,First Player,A. Davidovich Fokina,C. Moutet,Hamburg,https://api.api-tennis.com/logo-tennis/2842_a-davidovich-fokina.jpg,https://api.api-tennis.com/logo-tennis/2674_c-moutet.jpg,11
12128245,2026-05-18,16:15,Hamburg,Clay,ATP Hamburg - 1/16-finals,D. Altmaier,R. Hijikata,1.33,3.2,Finished,2 - 0,-,First Player,D. Altmaier,R. Hijikata,Hamburg,https://api.api-tennis.com/logo-tennis/1099_d-altmaier.jpg,https://api.api-tennis.com/logo-tennis/3317_r-hijikata.jpg,11
12128045,2026-05-18,12:10,Hamburg,Clay,ATP Hamburg - 1/16-finals,F. Cerundolo,A. De Minaur,1.54,2.4,Finished,1 - 2,-,Second Player,F. Cerundolo,A. De Minaur,Hamburg,https://api.api-tennis.com/logo-tennis/1104_f-cerundolo.jpg,https://api.api-tennis.com/logo-tennis/1106_a-de-minaur.jpg,11
12128053,2026-05-18,19:50,Hamburg,Clay,ATP Hamburg - 1/16-finals,J. Mensik,J-L. Struff,1.29,3.5,Finished,2 - 0,-,First Player,J. Mensik,J-L. Struff,Hamburg,https://api.api-tennis.com/logo-tennis/902_j-mensik.jpg,https://api.api-tennis.com/logo-tennis/2831_j-l-struff.jpg,11
12128052,2026-05-18,12:10,Hamburg,Clay,ATP Hamburg - 1/16-finals,K. Majchrzak,C. Ugo Carabelli,2.62,1.5,Finished,1 - 2,-,Second Player,K. Majchrzak,C. Ugo Carabelli,Hamburg,https://api.api-tennis.com/logo-tennis/1096_k-majchrzak.jpg,https://api.api-tennis.com/logo-tennis/401_c-ugo-carabelli.jpg,11
12128242,2026-05-18,17:10,Hamburg,Clay,ATP Hamburg - 1/16-finals,M. Giron,B. Shelton,3.68,1.29,Finished,1 - 2,-,Second Player,M. Giron,B. Shelton,Hamburg,https://api.api-tennis.com/logo-tennis/1766_m-giron.jpg,https://api.api-tennis.com/logo-tennis/2973_b-shelton.jpg,11
12128240,2026-05-18,14:35,Hamburg,Clay,ATP Hamburg - Final,Romboli/ Seggerman,Balaji/ Demoliner,,,Finished,2 - 0,-,First Player,Romboli/ Seggerman,Balaji/ Demoliner,Hamburg,,,
12128043,2026-05-18,14:20,Hamburg,Clay,ATP Hamburg - 1/16-finals,T. Atmane,T. M. Etcheverry,2.75,1.44,Finished,0 - 2,-,Second Player,T. Atmane,T. M. Etcheverry,Hamburg,https://api.api-tennis.com/logo-tennis/13091_t-atmane.jpg,https://api.api-tennis.com/logo-tennis/1777_t-m-etcheverry.jpg,11
12128050,2026-05-18,13:30,Hamburg,Clay,ATP Hamburg - 1/16-finals,Y. Hanfmann,J. Fonseca,2.96,1.35,Cancelled,-,-,,Y. Hanfmann,J. Fonseca,Hamburg,https://api.api-tennis.com/logo-tennis/1764_y-hanfmann.jpg,https://api.api-tennis.com/logo-tennis/40058_j-fonseca.jpg,11
12128241,2026-05-18,14:35,Hamburg,Clay,ATP Hamburg - 1/16-finals,Y. Hanfmann,M. Schoenhaus,1.22,4.1,Finished,2 - 1,-,First Player,Y. Hanfmann,M. Schoenhaus,Hamburg,https://api.api-tennis.com/logo-tennis/1764_y-hanfmann.jpg,https://api.api-tennis.com/logo-tennis/56893_m-schoenhaus.jpg,11
12128268,2026-05-18,10:10,Istanbul (Turkey) - Qualification,Hard,Istanbul - Final,A. Ayeni,R. Bennani,2.58,1.44,Finished,2 - 0,-,First Player,A. Ayeni,R. Bennani,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/2481_a-ayeni.jpg,https://api.api-tennis.com/logo-tennis/38261_r-bennani.jpg,10
12128182,2026-05-18,14:05,Istanbul (Turkey) - Qualification,Hard,Istanbul - 1/16-finals,A. Martin,D. Jorda Sanchis,2.62,1.44,Finished,1 - 2,-,Second Player,A. Martin,D. Jorda Sanchis,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/1056_a-martin.jpg,https://api.api-tennis.com/logo-tennis/2019_d-jorda-sanchis.jpg,11
12128236,2026-05-18,10:10,Istanbul (Turkey) - Qualification,Hard,Istanbul - Final,A. Matusevich,K. I. Kosaner,,,Finished,2 - 0,-,First Player,A. Matusevich,K. I. Kosaner,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/6886_a-matusevich.jpg,,
12128335,2026-05-18,12:15,Istanbul (Turkey) - Qualification,Hard,Istanbul - Final,A. Sanchez Quilez,K. Bennani,1.2850000000000001,3.315,Finished,2 - 0,-,First Player,A. Sanchez Quilez,K. Bennani,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/52692_a-sanchez-quilez.jpg,https://api.api-tennis.com/logo-tennis/38298_k-bennani.jpg,8
12128188,2026-05-18,16:30,Istanbul (Turkey) - Qualification,Hard,Istanbul - 1/16-finals,C. Sanchez Jover,N. Sanchez Izquierdo,2.62,1.4249999999999998,Finished,0 - 2,-,Second Player,C. Sanchez Jover,N. Sanchez Izquierdo,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/584_c-sanchez-jover.jpg,https://api.api-tennis.com/logo-tennis/591_n-sanchez-izquierdo.jpg,10
12128267,2026-05-18,12:10,Istanbul (Turkey) - Qualification,Hard,Istanbul - Final,D. Dutra Da Silva,G. Kravchenko,1.5350000000000001,2.3099999999999996,Finished,1 - 2,-,Second Player,D. Dutra Da Silva,G. Kravchenko,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/558_d-dutra-da-silva.jpg,https://api.api-tennis.com/logo-tennis/2106_g-kravchenko.jpg,10
12128184,2026-05-18,15:05,Istanbul (Turkey) - Qualification,Hard,Istanbul - 1/16-finals,D. Michalski,M. Sharipov,1.9,1.795,Finished,2 - 0,-,First Player,D. Michalski,M. Sharipov,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/582_d-michalski.jpg,https://api.api-tennis.com/logo-tennis/830_m-sharipov.jpg,10
12128266,2026-05-18,12:15,Istanbul (Turkey) - Qualification,Hard,Istanbul - Final,L. Poullain,V. Orlov,1.4049999999999998,2.665,Finished,2 - 1,-,First Player,L. Poullain,V. Orlov,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/1315_l-poullain.jpg,https://api.api-tennis.com/logo-tennis/932_v-orlov.jpg,10
12128186,2026-05-18,17:10,Istanbul (Turkey) - Qualification,Hard,Istanbul - 1/16-finals,M. Mrva,J. Forejtek,2.38,1.53,Finished,2 - 1,-,First Player,M. Mrva,J. Forejtek,Istanbul (Turkey) - Qualification,,https://api.api-tennis.com/logo-tennis/2086_j-forejtek.jpg,11
12128209,2026-05-18,10:10,Istanbul (Turkey) - Qualification,Hard,Istanbul - Final,P. A. Saraiva Dos Santos,M. Anavatan,1.22,3.8,Finished,2 - 0,-,First Player,P. A. Saraiva Dos Santos,M. Anavatan,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/10508_p-a-saraiva-dos-santos.jpg,https://api.api-tennis.com/logo-tennis/68069_m-anavatan.jpg,7
12128183,2026-05-18,16:50,Istanbul (Turkey) - Qualification,Hard,Istanbul - 1/16-finals,P. Martin Tiffon,Y. T. Alexandrescou,,,Finished,2 - 0,-,First Player,P. Martin Tiffon,Y. T. Alexandrescou,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/1338_p-martin-tiffon.jpg,,
12128179,2026-05-18,14:50,Istanbul (Turkey) - Qualification,Hard,Istanbul - 1/16-finals,T. Duran,F. Agamenone,4.5,1.17,Finished,0 - 2,-,Second Player,T. Duran,F. Agamenone,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/14315_t-duran.jpg,https://api.api-tennis.com/logo-tennis/373_f-agamenone.jpg,11
12128346,2026-05-18,14:30,M15 Klagenfurt,Hard,M15 Klagenfurt - 1/8-finals,Hrazdil/ Lanik,Pinter/ Wagner,,,Finished,2 - 0,-,First Player,Hrazdil/ Lanik,Pinter/ Wagner,M15 Klagenfurt,,,
12128348,2026-05-18,14:30,M15 Klagenfurt,Hard,M15 Klagenfurt - 1/8-finals,Laporta Osante -/Trainauskas,Muller/ Zick,,,Finished,1 - 2,-,Second Player,Laporta Osante -/Trainauskas,Muller/ Zick,M15 Klagenfurt,,,
12128345,2026-05-18,13:00,M15 Klagenfurt,Hard,M15 Klagenfurt - 1/8-finals,Lechner/ Rohseano,Gaxherri/ Szerencsits,,,Walk Over,-,-,Second Player,Lechner/ Rohseano,Gaxherri/ Szerencsits,M15 Klagenfurt,,,
12128347,2026-05-18,15:00,M15 Klagenfurt,Hard,M15 Klagenfurt - 1/8-finals,Steindl/ Steindl,Garcia Mestre/ Goldberg Alviani,,,Finished,0 - 2,-,Second Player,Steindl/ Steindl,Garcia Mestre/ Goldberg Alviani,M15 Klagenfurt,,,
12128197,2026-05-18,23:00,M15 Maringá (Brazil),Hard,M15 Maringa - Final,M. Alves,L. F. Miguel,,,Finished,2 - 0,-,First Player,M. Alves,L. F. Miguel,M15 Maringá (Brazil),https://api.api-tennis.com/logo-tennis/28260_m-alves.jpg,,
12128237,2026-05-18,08:10,M25 Kutaisi (Georgia),Hard,M25 Kutaisi - Final,C. Vandermeersch,S. Pankin,1.82,1.86,Finished,0 - 2,-,Second Player,C. Vandermeersch,S. Pankin,M25 Kutaisi (Georgia),https://api.api-tennis.com/logo-tennis/11809_c-vandermeersch.jpg,https://api.api-tennis.com/logo-tennis/54138_s-pankin.jpg,5
12128238,2026-05-18,08:20,M25 Kutaisi (Georgia),Hard,M25 Kutaisi - Final,Philippov/ Sarksian,Istomin/ Shin,,,Finished,0 - 2,-,Second Player,Philippov/ Sarksian,Istomin/ Shin,M25 Kutaisi (Georgia),,,
12128354,2026-05-18,16:35,M25 Kutaisi 2 (Georgia),Hard,M25 Kutaisi 2 - 1/8-finals,Edengren/ Martinez Gomez,Prasievi/ Shvangiradze,,,Finished,2 - 0,-,First Player,Edengren/ Martinez Gomez,Prasievi/ Shvangiradze,M25 Kutaisi 2 (Georgia),,,
12128352,2026-05-18,15:00,M25 Kutaisi 2 (Georgia),Hard,M25 Kutaisi 2 - 1/8-finals,Gomez/ Vandermeersch,Bidzinashvili/ Losaberidze,,,Finished,2 - 0,-,First Player,Gomez/ Vandermeersch,Bidzinashvili/ Losaberidze,M25 Kutaisi 2 (Georgia),,,
12128350,2026-05-18,14:10,M25 Kutaisi 2 (Georgia),Hard,M25 Kutaisi 2 - 1/8-finals,Hillel/ Molgin,Mintz/ Ursu,,,Finished,0 - 2,-,Second Player,Hillel/ Molgin,Mintz/ Ursu,M25 Kutaisi 2 (Georgia),,,
12128353,2026-05-18,15:20,M25 Kutaisi 2 (Georgia),Hard,M25 Kutaisi 2 - 1/8-finals,Johansson/ Pawlak,Jaisinghani/ Kypriotis,,,Finished,2 - 0,-,First Player,Johansson/ Pawlak,Jaisinghani/ Kypriotis,M25 Kutaisi 2 (Georgia),,,
12128338,2026-05-18,13:00,M25 Kutaisi 2 (Georgia),Hard,M25 Kutaisi 2 - 1/16-finals,M. Bobichon,E. Philippov,1.79,1.89,Finished,2 - 0,-,First Player,M. Bobichon,E. Philippov,M25 Kutaisi 2 (Georgia),https://api.api-tennis.com/logo-tennis/69332_-m-bobichon.jpg,https://api.api-tennis.com/logo-tennis/670_e-philippov.jpg,4
12128339,2026-05-18,13:20,M25 Kutaisi 2 (Georgia),Hard,M25 Kutaisi 2 - 1/16-finals,N. Sirbiladze,K. Edengren,11.0,1.01,Finished,0 - 2,-,Second Player,N. Sirbiladze,K. Edengren,M25 Kutaisi 2 (Georgia),,,7
12128340,2026-05-18,14:30,M25 Kutaisi 2 (Georgia),Hard,M25 Kutaisi 2 - 1/16-finals,R. Catry,E. Karlovskiy,1.48,2.47,Finished,2 - 1,-,First Player,R. Catry,E. Karlovskiy,M25 Kutaisi 2 (Georgia),https://api.api-tennis.com/logo-tennis/40126_r-catry.jpg,https://api.api-tennis.com/logo-tennis/575_e-karlovskiy.jpg,3
12128341,2026-05-18,14:25,M25 Kutaisi 2 (Georgia),Hard,M25 Kutaisi 2 - 1/16-finals,Y. Erel,L. Rossi,1.34,2.9699999999999998,Finished,2 - 0,-,First Player,Y. Erel,L. Rossi,M25 Kutaisi 2 (Georgia),https://api.api-tennis.com/logo-tennis/10541_y-erel.jpg,https://api.api-tennis.com/logo-tennis/37988_l-rossi.jpg,8
12128093,2026-05-18,14:05,Rabat,Hard,WTA Rabat - 1/16-finals,A. Parks,M. Uchijima,2.58,1.5,Finished,2 - 0,-,First Player,A. Parks,M. Uchijima,Rabat,https://api.api-tennis.com/logo-tennis/1792_a-parks.jpg,https://api.api-tennis.com/logo-tennis/460_m-uchijima.jpg,11
12128214,2026-05-18,18:10,Rabat,Hard,WTA Rabat - 1/8-finals,Bhosale/ Plipuech,Chong/ Kempen,,,Finished,0 - 2,-,Second Player,Bhosale/ Plipuech,Chong/ Kempen,Rabat,,,
12128216,2026-05-18,17:00,Rabat,Hard,WTA Rabat - 1/8-finals,Cavalle-Reimers/ Salden,Kato/ Olmos,,,Finished,2 - 1,-,First Player,Cavalle-Reimers/ Salden,Kato/ Olmos,Rabat,,,
12128210,2026-05-18,16:15,Rabat,Hard,WTA Rabat - 1/8-finals,Corley/ Corley,Hesse/ Spiteri,,,Finished,2 - 0,-,First Player,Corley/ Corley,Hesse/ Spiteri,Rabat,,,
12128333,2026-05-18,14:40,Rabat,Hard,WTA Rabat - 1/16-finals,F. Ferro,D. Kovinic,1.1,6.5,Finished,2 - 0,-,First Player,F. Ferro,D. Kovinic,Rabat,https://api.api-tennis.com/logo-tennis/526_f-ferro.jpg,https://api.api-tennis.com/logo-tennis/2524_d-kovinic.jpg,10
12128090,2026-05-18,12:10,Rabat,Hard,WTA Rabat - 1/16-finals,H. Vandewinkel,P. Udvardy,2.08,1.73,Finished,0 - 2,-,Second Player,H. Vandewinkel,P. Udvardy,Rabat,https://api.api-tennis.com/logo-tennis/9254_h-vandewinkel.jpg,https://api.api-tennis.com/logo-tennis/1141_p-udvardy.jpg,11
12128212,2026-05-18,15:50,Rabat,Hard,WTA Rabat - 1/8-finals,Haverlag/ Lumsden,Detiuc/ Khromacheva,,,Finished,0 - 2,-,Second Player,Haverlag/ Lumsden,Detiuc/ Khromacheva,Rabat,,,
12128091,2026-05-18,12:10,Rabat,Hard,WTA Rabat - 1/16-finals,J. Teichmann,J. Grabher,2.05,1.74,Finished,2 - 0,-,First Player,J. Teichmann,J. Grabher,Rabat,https://api.api-tennis.com/logo-tennis/33667_j-teichmann.jpg,https://api.api-tennis.com/logo-tennis/489_j-grabher.jpg,11
12128098,2026-05-18,15:20,Rabat,Hard,WTA Rabat - 1/16-finals,P. Hercog,A. Bondar,4.0,1.25,Retired,0 - 0,0 - 30,Second Player,P. Hercog,A. Bondar,Rabat,https://api.api-tennis.com/logo-tennis/2819_p-hercog.jpg,https://api.api-tennis.com/logo-tennis/505_a-bondar.jpg,11
12128334,2026-05-18,13:45,Rabat,Hard,WTA Rabat - 1/16-finals,P. Marcinko,V. Zvonareva,1.5,2.57,Finished,2 - 0,-,First Player,P. Marcinko,V. Zvonareva,Rabat,https://api.api-tennis.com/logo-tennis/1143_p-marcinko.jpg,https://api.api-tennis.com/logo-tennis/2822_v-zvonareva.jpg,11
12128215,2026-05-18,16:20,Rabat,Hard,WTA Rabat - 1/8-finals,Piter/ Radisic,El Jardi/ Kabbaj,,,Finished,2 - 1,-,First Player,Piter/ Radisic,El Jardi/ Kabbaj,Rabat,,,
12128089,2026-05-18,12:10,Rabat,Hard,WTA Rabat - 1/16-finals,S. Waltert,A. Kalinina,2.63,1.47,Finished,0 - 2,-,Second Player,S. Waltert,A. Kalinina,Rabat,https://api.api-tennis.com/logo-tennis/493_s-waltert.jpg,https://api.api-tennis.com/logo-tennis/2393_a-kalinina.jpg,11
12128248,2026-05-18,14:30,Strasbourg,Hard,WTA Strasbourg - 1/16-finals,A. Eala,O. Oliynykova,1.97,1.8,Finished,1 - 2,-,Second Player,A. Eala,O. Oliynykova,Strasbourg,https://api.api-tennis.com/logo-tennis/3490_a-eala.jpg,https://api.api-tennis.com/logo-tennis/12876_o-oliynykova.jpg,11
12127992,2026-05-18,10:35,Strasbourg,Hard,WTA Strasbourg - 1/8-finals,Alexandrova/ Danilina,Jiang/ Xu,,,Finished,2 - 1,-,First Player,Alexandrova/ Danilina,Jiang/ Xu,Strasbourg,,,
12128250,2026-05-18,10:35,Strasbourg,Hard,WTA Strasbourg - 1/16-finals,D. Kasatkina,L. Samsonova,1.8,2.0,Finished,2 - 0,-,First Player,D. Kasatkina,L. Samsonova,Strasbourg,https://api.api-tennis.com/logo-tennis/1990_d-kasatkina.jpg,https://api.api-tennis.com/logo-tennis/68376_l-samsonova.jpg,11
12127998,2026-05-18,14:25,Strasbourg,Hard,WTA Strasbourg - 1/8-finals,Dabrowski/ Stefani,Ruzic/ Selekhmeteva,,,Finished,2 - 1,-,First Player,Dabrowski/ Stefani,Ruzic/ Selekhmeteva,Strasbourg,,,
12127996,2026-05-18,12:55,Strasbourg,Hard,WTA Strasbourg - 1/8-finals,Joint/ Perez,Chan H-/Klepac,,,Finished,2 - 1,-,First Player,Joint/ Perez,Chan H-/Klepac,Strasbourg,,,
12128077,2026-05-18,17:40,Strasbourg,Hard,WTA Strasbourg - 1/16-finals,M. Bouzkova,K. Siniakova,2.1900000000000004,1.67,Finished,2 - 0,-,First Player,M. Bouzkova,K. Siniakova,Strasbourg,https://api.api-tennis.com/logo-tennis/2820_m-bouzkova.jpg,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,10
12128251,2026-05-18,10:35,Strasbourg,Hard,WTA Strasbourg - 1/16-finals,M. Frech,T. Gibson,2.0,1.8,Finished,2 - 0,-,First Player,M. Frech,T. Gibson,Strasbourg,https://api.api-tennis.com/logo-tennis/2089_m-frech.jpg,https://api.api-tennis.com/logo-tennis/3326_t-gibson.jpg,11
12128249,2026-05-18,12:55,Strasbourg,Hard,WTA Strasbourg - 1/16-finals,M. Kessler,J. Cristian,1.91,1.87,Finished,0 - 2,-,Second Player,M. Kessler,J. Cristian,Strasbourg,https://api.api-tennis.com/logo-tennis/22072_m-kessler.jpg,https://api.api-tennis.com/logo-tennis/33659_j-cristian.jpg,11
12127999,2026-05-18,12:45,Strasbourg,Hard,WTA Strasbourg - 1/8-finals,Muhammad/ Stollar,Hozumi/ Wu,,,Finished,2 - 1,-,First Player,Muhammad/ Stollar,Hozumi/ Wu,Strasbourg,,,
12128067,2026-05-18,09:00,W15 Bucharest,Hard,W15 Bucharest - Final,V. Artemeva,F. Dorofeeva-Rybas,4.375,1.1749999999999998,Finished,1 - 2,-,Second Player,V. Artemeva,F. Dorofeeva-Rybas,W15 Bucharest,,,10
12128357,2026-05-18,13:00,W35 Klagenfurt,Hard,W35 Klagenfurt - 1/8-finals,Djekic/ Jantacova,Gasparovic/ Rabl,,,Finished,0 - 2,-,Second Player,Djekic/ Jantacova,Gasparovic/ Rabl,W35 Klagenfurt,,,
12128358,2026-05-18,13:10,W35 Klagenfurt,Hard,W35 Klagenfurt - 1/8-finals,Ebeling Koning/ Van den Broek,Iliev/ Lene,,,Finished,2 - 0,-,First Player,Ebeling Koning/ Van den Broek,Iliev/ Lene,W35 Klagenfurt,,,
12128360,2026-05-18,14:50,W35 Klagenfurt,Hard,W35 Klagenfurt - 1/8-finals,Gruber/ Ramharter,Glushkova/ Osterreicher,,,Finished,0 - 2,-,Second Player,Gruber/ Ramharter,Glushkova/ Osterreicher,W35 Klagenfurt,,,
12128359,2026-05-18,16:00,W35 Klagenfurt,Hard,W35 Klagenfurt - 1/8-finals,Nedic/ Opris,Rothensteiner/ Schueller,,,Finished,0 - 2,-,Second Player,Nedic/ Opris,Rothensteiner/ Schueller,W35 Klagenfurt,,,
12128342,2026-05-18,12:55,W75 Kosice (Slovakia),Hard,W75 Kosice - 1/16-finals,A. Aksu,K. Supova,1.025,9.2,Finished,2 - 1,-,First Player,A. Aksu,K. Supova,W75 Kosice (Slovakia),https://api.api-tennis.com/logo-tennis/4363_a-aksu.jpg,,8
12128365,2026-05-18,18:40,W75 Kosice (Slovakia),Hard,W75 Kosice - 1/8-finals,Adams/ Pirohova,Morderger/ Morderger,,,Finished,0 - 2,-,Second Player,Adams/ Pirohova,Morderger/ Morderger,W75 Kosice (Slovakia),,,
12128362,2026-05-18,16:30,W75 Kosice (Slovakia),Hard,W75 Kosice - 1/8-finals,Bara/ Brooks,Vargova/ Zelnickova,,,Finished,2 - 1,-,First Player,Bara/ Brooks,Vargova/ Zelnickova,W75 Kosice (Slovakia),,,
12128363,2026-05-18,18:45,W75 Kosice (Slovakia),Hard,W75 Kosice - 1/8-finals,Bulatova/ Dang,Drugdova/ Svatikova,,,Finished,2 - 1,-,First Player,Bulatova/ Dang,Drugdova/ Svatikova,W75 Kosice (Slovakia),,,
12128364,2026-05-18,17:25,W75 Kosice (Slovakia),Hard,W75 Kosice - 1/8-finals,Cisovska/ Jaskova,Cemanova/ Rusnackova,,,Finished,2 - 0,-,First Player,Cisovska/ Jaskova,Cemanova/ Rusnackova,W75 Kosice (Slovakia),,,
12128361,2026-05-18,17:15,W75 Kosice (Slovakia),Hard,W75 Kosice - 1/8-finals,Depesova/ Gross,Kubka/ Mikulskyte,,,Finished,0 - 2,-,Second Player,Depesova/ Gross,Kubka/ Mikulskyte,W75 Kosice (Slovakia),,,
12128343,2026-05-18,14:45,W75 Kosice (Slovakia),Hard,W75 Kosice - 1/16-finals,E. R. Bertea,N. Farkasova,,,Finished,2 - 0,-,First Player,E. R. Bertea,N. Farkasova,W75 Kosice (Slovakia),,,
12128344,2026-05-18,15:45,W75 Kosice (Slovakia),Hard,W75 Kosice - 1/16-finals,L. Ciric Bagaric,J. Niemeier,2.145,1.635,Finished,2 - 0,-,First Player,L. Ciric Bagaric,J. Niemeier,W75 Kosice (Slovakia),https://api.api-tennis.com/logo-tennis/2575_l-ciric-bagaric.jpg,https://api.api-tennis.com/logo-tennis/471_j-niemeier.jpg,10
12128218,2026-05-19,07:30,Bengaluru 3 (India),Hard,Bengaluru 3 - 1/8-finals,Bouzige/ Jasika,Kalyanpur/ Sasikumar,,,Cancelled,-,-,,Bouzige/ Jasika,Kalyanpur/ Sasikumar,Bengaluru 3 (India),,,
12128459,2026-05-19,06:40,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/16-finals,A. Kshitij,A. Gray,12.0,1.02,Finished,0 - 2,-,Second Player,A. Kshitij,A. Gray,Bengaluru 3 (India) - Qualification,,https://api.api-tennis.com/logo-tennis/2110_a-gray.jpg,8
12128462,2026-05-19,06:40,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/16-finals,C. Papa,P. Bar Biryukov,4.52,1.16,Finished,0 - 2,-,Second Player,C. Papa,P. Bar Biryukov,Bengaluru 3 (India) - Qualification,,https://api.api-tennis.com/logo-tennis/14515_b-p-bar.jpg,10
12128164,2026-05-19,08:30,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/16-finals,D. Palan,K. Isomura,1.83,1.83,Finished,2 - 1,-,First Player,D. Palan,K. Isomura,Bengaluru 3 (India) - Qualification,https://api.api-tennis.com/logo-tennis/741_d-palan.jpg,https://api.api-tennis.com/logo-tennis/9226_k-isomura.jpg,11
12128165,2026-05-19,06:40,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/16-finals,D. Singh,L. Vithoontien,1.57,2.25,Finished,0 - 2,-,Second Player,D. Singh,L. Vithoontien,Bengaluru 3 (India) - Qualification,https://api.api-tennis.com/logo-tennis/7098_d-singh.jpg,https://api.api-tennis.com/logo-tennis/38128_l-vithoontien.jpg,11
12128461,2026-05-19,09:00,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/16-finals,G. Lomakin,A. Hernandez,5.85,1.1,Set 2,0 - 1,0 - 0,,G. Lomakin,A. Hernandez,Bengaluru 3 (India) - Qualification,https://api.api-tennis.com/logo-tennis/1869_g-lomakin.jpg,https://api.api-tennis.com/logo-tennis/1307_a-hernandez.jpg,9
12128168,2026-05-19,10:30,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/16-finals,H. Stewart,A. Vishal Balsekar,1.04,9.15,,-,-,,H. Stewart,A. Vishal Balsekar,Bengaluru 3 (India) - Qualification,https://api.api-tennis.com/logo-tennis/38208_h-stewart.jpg,https://api.api-tennis.com/logo-tennis/37953_a-vishal-balsekar.jpg,8
12128162,2026-05-19,11:25,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/16-finals,K. Lee,K. Tyagi,,,,-,-,,K. Lee,K. Tyagi,Bengaluru 3 (India) - Qualification,https://api.api-tennis.com/logo-tennis/15304_k-lee.jpg,https://api.api-tennis.com/logo-tennis/40363_k-tyagi.jpg,
12128166,2026-05-19,07:50,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/16-finals,K. Singh,W. K. Leong M.,1.935,1.76,Finished,1 - 2,-,Second Player,K. Singh,W. K. Leong M.,Bengaluru 3 (India) - Qualification,https://api.api-tennis.com/logo-tennis/8537_k-singh.jpg,,10
12128167,2026-05-19,12:00,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/16-finals,K. Smith,M. Sureshkumar,1.13,5.05,,-,-,,K. Smith,M. Sureshkumar,Bengaluru 3 (India) - Qualification,https://api.api-tennis.com/logo-tennis/6011_k-smith.jpg,https://api.api-tennis.com/logo-tennis/1334_m-sureshkumar.jpg,9
12128161,2026-05-19,09:50,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/16-finals,M. Jones,M. Sasikumar,,,,-,-,,M. Jones,M. Sasikumar,Bengaluru 3 (India) - Qualification,https://api.api-tennis.com/logo-tennis/680_m-jones.jpg,https://api.api-tennis.com/logo-tennis/1200_s-k-mukund.jpg,
12128458,2026-05-19,12:30,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/16-finals,N. Honda,P. Sekulic,3.925,1.22,,-,-,,N. Honda,P. Sekulic,Bengaluru 3 (India) - Qualification,https://api.api-tennis.com/logo-tennis/39537_n-honda.jpg,https://api.api-tennis.com/logo-tennis/3316_p-sekulic.jpg,10
12128160,2026-05-19,12:55,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/16-finals,O. Jasika,S. Rawat,1.44,2.62,,-,-,,O. Jasika,S. Rawat,Bengaluru 3 (India) - Qualification,https://api.api-tennis.com/logo-tennis/1261_o-jasika.jpg,https://api.api-tennis.com/logo-tennis/4469_s-rawat.jpg,10
